ct_id,time_period,color
6001403000,6:30 - 7:00,lime
6001403000,7:00 - 7:30,lime
6001403000,7:30 - 8:00,lime
6001403000,8:00 - 8:30,lime
6001403000,8:30 - 9:00,lime
6001403000,9:00 - 9:30,lime
6001403000,9:30 - 10:00,lime
6001403100,10:00 - 10:30,lime
6001403100,6:00 - 6:30,lime
6001403100,6:30 - 7:00,lime
6001403100,7:00 - 7:30,lime
6001403100,7:30 - 8:00,lime
6001403100,8:00 - 8:30,lime
6001403100,8:30 - 9:00,lime
6001403100,9:00 - 9:30,lime
6001403100,9:30 - 10:00,lime
6001403300,10:00 - 10:30,lime
6001403300,6:00 - 6:30,green
6001403300,6:30 - 7:00,green
6001403300,7:00 - 7:30,green
6001403300,7:30 - 8:00,lime
6001403300,8:00 - 8:30,lime
6001403300,8:30 - 9:00,green
6001403300,9:00 - 9:30,lime
6001403300,9:30 - 10:00,lime
6001403400,10:00 - 10:30,lime
6001403400,6:00 - 6:30,lime
6001403400,6:30 - 7:00,green
6001403400,7:00 - 7:30,lime
6001403400,7:30 - 8:00,lime
6001403400,8:00 - 8:30,lime
6001403400,8:30 - 9:00,lime
6001403400,9:00 - 9:30,yellow
6001403400,9:30 - 10:00,lime
6001403501,10:00 - 10:30,lime
6001403501,6:00 - 6:30,lime
6001403501,6:30 - 7:00,lime
6001403501,7:00 - 7:30,lime
6001403501,7:30 - 8:00,lime
6001403501,8:00 - 8:30,lime
6001403501,8:30 - 9:00,lime
6001403501,9:00 - 9:30,lime
6001403501,9:30 - 10:00,lime
6001403502,10:00 - 10:30,green
6001403502,6:00 - 6:30,green
6001403502,6:30 - 7:00,green
6001403502,7:00 - 7:30,green
6001403502,7:30 - 8:00,green
6001403502,8:00 - 8:30,green
6001403502,8:30 - 9:00,green
6001403502,9:00 - 9:30,green
6001403502,9:30 - 10:00,green
6001403600,10:00 - 10:30,green
6001403600,6:00 - 6:30,green
6001403600,6:30 - 7:00,green
6001403600,7:00 - 7:30,green
6001403600,7:30 - 8:00,green
6001403600,8:00 - 8:30,green
6001403600,8:30 - 9:00,green
6001403600,9:00 - 9:30,green
6001403600,9:30 - 10:00,green
6001403701,10:00 - 10:30,green
6001403701,6:00 - 6:30,green
6001403701,6:30 - 7:00,green
6001403701,7:00 - 7:30,green
6001403701,7:30 - 8:00,green
6001403701,8:00 - 8:30,green
6001403701,8:30 - 9:00,green
6001403701,9:00 - 9:30,green
6001403701,9:30 - 10:00,green
6001403702,10:00 - 10:30,green
6001403702,6:00 - 6:30,green
6001403702,6:30 - 7:00,green
6001403702,7:00 - 7:30,green
6001403702,7:30 - 8:00,green
6001403702,8:00 - 8:30,green
6001403702,8:30 - 9:00,green
6001403702,9:00 - 9:30,green
6001403702,9:30 - 10:00,green
6001403800,10:00 - 10:30,green
6001403800,6:00 - 6:30,green
6001403800,6:30 - 7:00,green
6001403800,7:00 - 7:30,green
6001403800,7:30 - 8:00,green
6001403800,8:00 - 8:30,green
6001403800,8:30 - 9:00,green
6001403800,9:00 - 9:30,green
6001403800,9:30 - 10:00,green
6001403900,10:00 - 10:30,green
6001403900,6:00 - 6:30,green
6001403900,6:30 - 7:00,green
6001403900,7:00 - 7:30,green
6001403900,7:30 - 8:00,green
6001403900,8:00 - 8:30,green
6001403900,8:30 - 9:00,green
6001403900,9:00 - 9:30,green
6001403900,9:30 - 10:00,green
6001404000,10:00 - 10:30,green
6001404000,6:00 - 6:30,green
6001404000,6:30 - 7:00,green
6001404000,7:00 - 7:30,green
6001404000,7:30 - 8:00,green
6001404000,8:00 - 8:30,green
6001404000,8:30 - 9:00,green
6001404000,9:00 - 9:30,green
6001404000,9:30 - 10:00,green
6001404101,10:00 - 10:30,green
6001404101,6:00 - 6:30,green
6001404101,6:30 - 7:00,green
6001404101,7:00 - 7:30,green
6001404101,7:30 - 8:00,green
6001404101,8:00 - 8:30,green
6001404101,8:30 - 9:00,green
6001404101,9:00 - 9:30,green
6001404101,9:30 - 10:00,green
6001404102,10:00 - 10:30,green
6001404102,6:00 - 6:30,green
6001404102,6:30 - 7:00,green
6001404102,7:00 - 7:30,green
6001404102,7:30 - 8:00,green
6001404102,8:00 - 8:30,green
6001404102,8:30 - 9:00,green
6001404102,9:00 - 9:30,green
6001404102,9:30 - 10:00,green
6001404200,10:00 - 10:30,green
6001404200,6:00 - 6:30,green
6001404200,6:30 - 7:00,green
6001404200,7:00 - 7:30,green
6001404200,7:30 - 8:00,green
6001404200,8:00 - 8:30,green
6001404200,8:30 - 9:00,green
6001404200,9:00 - 9:30,green
6001404200,9:30 - 10:00,green
6001404300,10:00 - 10:30,green
6001404300,6:00 - 6:30,green
6001404300,6:30 - 7:00,green
6001404300,7:00 - 7:30,green
6001404300,7:30 - 8:00,green
6001404300,8:00 - 8:30,green
6001404300,8:30 - 9:00,green
6001404300,9:00 - 9:30,green
6001404300,9:30 - 10:00,green
6001404400,10:00 - 10:30,green
6001404400,6:00 - 6:30,green
6001404400,6:30 - 7:00,green
6001404400,7:00 - 7:30,green
6001404400,7:30 - 8:00,green
6001404400,8:00 - 8:30,green
6001404400,8:30 - 9:00,green
6001404400,9:00 - 9:30,green
6001404400,9:30 - 10:00,green
6001404501,10:00 - 10:30,green
6001404501,6:00 - 6:30,green
6001404501,6:30 - 7:00,green
6001404501,7:00 - 7:30,green
6001404501,7:30 - 8:00,green
6001404501,8:00 - 8:30,green
6001404501,8:30 - 9:00,green
6001404501,9:00 - 9:30,green
6001404501,9:30 - 10:00,green
6001404502,10:00 - 10:30,green
6001404502,6:00 - 6:30,green
6001404502,6:30 - 7:00,green
6001404502,7:00 - 7:30,green
6001404502,7:30 - 8:00,green
6001404502,8:00 - 8:30,green
6001404502,8:30 - 9:00,green
6001404502,9:00 - 9:30,green
6001404502,9:30 - 10:00,green
6001404600,10:00 - 10:30,green
6001404600,6:00 - 6:30,green
6001404600,6:30 - 7:00,green
6001404600,7:00 - 7:30,green
6001404600,7:30 - 8:00,green
6001404600,8:00 - 8:30,green
6001404600,8:30 - 9:00,green
6001404600,9:00 - 9:30,green
6001404600,9:30 - 10:00,green
6001404700,10:00 - 10:30,green
6001404700,6:00 - 6:30,green
6001404700,6:30 - 7:00,green
6001404700,7:00 - 7:30,green
6001404700,7:30 - 8:00,green
6001404700,8:00 - 8:30,green
6001404700,8:30 - 9:00,green
6001404700,9:00 - 9:30,green
6001404700,9:30 - 10:00,green
6001404800,10:00 - 10:30,green
6001404800,6:00 - 6:30,green
6001404800,6:30 - 7:00,green
6001404800,7:00 - 7:30,green
6001404800,7:30 - 8:00,green
6001404800,8:00 - 8:30,green
6001404800,8:30 - 9:00,green
6001404800,9:00 - 9:30,green
6001404800,9:30 - 10:00,green
6001404900,10:00 - 10:30,green
6001404900,6:00 - 6:30,green
6001404900,6:30 - 7:00,green
6001404900,7:00 - 7:30,green
6001404900,7:30 - 8:00,green
6001404900,8:00 - 8:30,green
6001404900,8:30 - 9:00,green
6001404900,9:00 - 9:30,green
6001404900,9:30 - 10:00,green
6001405000,10:00 - 10:30,green
6001405000,6:00 - 6:30,green
6001405000,6:30 - 7:00,green
6001405000,7:00 - 7:30,green
6001405000,7:30 - 8:00,green
6001405000,8:00 - 8:30,green
6001405000,8:30 - 9:00,green
6001405000,9:00 - 9:30,green
6001405000,9:30 - 10:00,green
6001405100,10:00 - 10:30,green
6001405100,6:00 - 6:30,green
6001405100,6:30 - 7:00,green
6001405100,7:00 - 7:30,green
6001405100,7:30 - 8:00,green
6001405100,8:00 - 8:30,green
6001405100,8:30 - 9:00,green
6001405100,9:00 - 9:30,green
6001405100,9:30 - 10:00,green
6001405200,10:00 - 10:30,green
6001405200,6:00 - 6:30,green
6001405200,6:30 - 7:00,green
6001405200,7:00 - 7:30,green
6001405200,7:30 - 8:00,green
6001405200,8:00 - 8:30,green
6001405200,8:30 - 9:00,lime
6001405200,9:00 - 9:30,green
6001405200,9:30 - 10:00,green
6001405301,10:00 - 10:30,green
6001405301,6:00 - 6:30,green
6001405301,6:30 - 7:00,green
6001405301,7:00 - 7:30,green
6001405301,7:30 - 8:00,green
6001405301,8:00 - 8:30,green
6001405301,8:30 - 9:00,green
6001405301,9:00 - 9:30,green
6001405301,9:30 - 10:00,green
6001405302,10:00 - 10:30,green
6001405302,6:00 - 6:30,green
6001405302,6:30 - 7:00,green
6001405302,7:00 - 7:30,green
6001405302,7:30 - 8:00,green
6001405302,8:00 - 8:30,green
6001405302,8:30 - 9:00,green
6001405302,9:00 - 9:30,green
6001405302,9:30 - 10:00,green
6001405401,10:00 - 10:30,green
6001405401,6:00 - 6:30,green
6001405401,6:30 - 7:00,green
6001405401,7:00 - 7:30,green
6001405401,7:30 - 8:00,green
6001405401,8:00 - 8:30,green
6001405401,8:30 - 9:00,green
6001405401,9:00 - 9:30,green
6001405401,9:30 - 10:00,green
6001405402,10:00 - 10:30,green
6001405402,6:00 - 6:30,green
6001405402,6:30 - 7:00,green
6001405402,7:00 - 7:30,green
6001405402,7:30 - 8:00,green
6001405402,8:00 - 8:30,green
6001405402,8:30 - 9:00,green
6001405402,9:00 - 9:30,green
6001405402,9:30 - 10:00,green
6001405500,10:00 - 10:30,green
6001405500,6:00 - 6:30,green
6001405500,6:30 - 7:00,green
6001405500,7:00 - 7:30,green
6001405500,7:30 - 8:00,green
6001405500,8:00 - 8:30,green
6001405500,8:30 - 9:00,green
6001405500,9:00 - 9:30,green
6001405500,9:30 - 10:00,green
6001405600,10:00 - 10:30,green
6001405600,6:00 - 6:30,green
6001405600,6:30 - 7:00,green
6001405600,7:00 - 7:30,green
6001405600,7:30 - 8:00,green
6001405600,8:00 - 8:30,green
6001405600,8:30 - 9:00,green
6001405600,9:00 - 9:30,green
6001405600,9:30 - 10:00,green
6001405700,10:00 - 10:30,green
6001405700,6:00 - 6:30,green
6001405700,6:30 - 7:00,green
6001405700,7:00 - 7:30,green
6001405700,7:30 - 8:00,green
6001405700,8:00 - 8:30,green
6001405700,8:30 - 9:00,green
6001405700,9:00 - 9:30,green
6001405700,9:30 - 10:00,green
6001405800,10:00 - 10:30,green
6001405800,6:00 - 6:30,green
6001405800,6:30 - 7:00,green
6001405800,7:00 - 7:30,green
6001405800,7:30 - 8:00,green
6001405800,8:00 - 8:30,green
6001405800,8:30 - 9:00,green
6001405800,9:00 - 9:30,green
6001405800,9:30 - 10:00,green
6001405901,10:00 - 10:30,green
6001405901,6:00 - 6:30,green
6001405901,6:30 - 7:00,green
6001405901,7:00 - 7:30,green
6001405901,7:30 - 8:00,green
6001405901,8:00 - 8:30,green
6001405901,8:30 - 9:00,green
6001405901,9:00 - 9:30,green
6001405901,9:30 - 10:00,green
6001405902,10:00 - 10:30,green
6001405902,6:00 - 6:30,green
6001405902,6:30 - 7:00,green
6001405902,7:00 - 7:30,green
6001405902,7:30 - 8:00,green
6001405902,8:00 - 8:30,green
6001405902,8:30 - 9:00,green
6001405902,9:00 - 9:30,green
6001405902,9:30 - 10:00,green
6001406000,10:00 - 10:30,lime
6001406000,6:00 - 6:30,lime
6001406000,6:30 - 7:00,lime
6001406000,7:00 - 7:30,lime
6001406000,7:30 - 8:00,yellow
6001406000,8:00 - 8:30,yellow
6001406000,8:30 - 9:00,lime
6001406000,9:00 - 9:30,lime
6001406000,9:30 - 10:00,lime
6001406100,10:00 - 10:30,yellow
6001406100,6:00 - 6:30,lime
6001406100,6:30 - 7:00,lime
6001406100,7:00 - 7:30,lime
6001406100,7:30 - 8:00,yellow
6001406100,8:00 - 8:30,yellow
6001406100,8:30 - 9:00,lime
6001406100,9:00 - 9:30,yellow
6001406100,9:30 - 10:00,lime
6001406201,10:00 - 10:30,green
6001406201,6:00 - 6:30,green
6001406201,6:30 - 7:00,green
6001406201,7:00 - 7:30,green
6001406201,7:30 - 8:00,green
6001406201,8:00 - 8:30,green
6001406201,8:30 - 9:00,green
6001406201,9:00 - 9:30,green
6001406201,9:30 - 10:00,green
6001406202,10:00 - 10:30,green
6001406202,6:00 - 6:30,green
6001406202,6:30 - 7:00,green
6001406202,7:00 - 7:30,green
6001406202,7:30 - 8:00,green
6001406202,8:00 - 8:30,green
6001406202,8:30 - 9:00,green
6001406202,9:00 - 9:30,green
6001406202,9:30 - 10:00,green
6001406300,10:00 - 10:30,green
6001406300,6:00 - 6:30,green
6001406300,6:30 - 7:00,green
6001406300,7:00 - 7:30,green
6001406300,7:30 - 8:00,green
6001406300,8:00 - 8:30,green
6001406300,8:30 - 9:00,green
6001406300,9:00 - 9:30,green
6001406300,9:30 - 10:00,green
6001406400,10:00 - 10:30,green
6001406400,6:00 - 6:30,green
6001406400,6:30 - 7:00,green
6001406400,7:00 - 7:30,green
6001406400,7:30 - 8:00,green
6001406400,8:00 - 8:30,green
6001406400,8:30 - 9:00,green
6001406400,9:00 - 9:30,green
6001406400,9:30 - 10:00,green
6001406500,10:00 - 10:30,green
6001406500,6:00 - 6:30,green
6001406500,6:30 - 7:00,green
6001406500,7:00 - 7:30,green
6001406500,7:30 - 8:00,green
6001406500,8:00 - 8:30,green
6001406500,8:30 - 9:00,green
6001406500,9:00 - 9:30,green
6001406500,9:30 - 10:00,green
6001406601,10:00 - 10:30,green
6001406601,6:00 - 6:30,green
6001406601,6:30 - 7:00,green
6001406601,7:00 - 7:30,green
6001406601,7:30 - 8:00,green
6001406601,8:00 - 8:30,green
6001406601,8:30 - 9:00,green
6001406601,9:00 - 9:30,green
6001406601,9:30 - 10:00,green
6001406602,10:00 - 10:30,green
6001406602,6:00 - 6:30,green
6001406602,6:30 - 7:00,green
6001406602,7:00 - 7:30,green
6001406602,7:30 - 8:00,green
6001406602,8:00 - 8:30,green
6001406602,8:30 - 9:00,green
6001406602,9:00 - 9:30,green
6001406602,9:30 - 10:00,green
6001406700,10:00 - 10:30,green
6001406700,6:00 - 6:30,green
6001406700,6:30 - 7:00,green
6001406700,7:00 - 7:30,green
6001406700,7:30 - 8:00,green
6001406700,8:00 - 8:30,green
6001406700,8:30 - 9:00,green
6001406700,9:00 - 9:30,green
6001406700,9:30 - 10:00,green
6001406800,10:00 - 10:30,green
6001406800,6:00 - 6:30,green
6001406800,6:30 - 7:00,green
6001406800,7:00 - 7:30,green
6001406800,7:30 - 8:00,green
6001406800,8:00 - 8:30,green
6001406800,8:30 - 9:00,green
6001406800,9:00 - 9:30,green
6001406800,9:30 - 10:00,green
6001406900,10:00 - 10:30,green
6001406900,6:00 - 6:30,green
6001406900,6:30 - 7:00,green
6001406900,7:00 - 7:30,green
6001406900,7:30 - 8:00,green
6001406900,8:00 - 8:30,green
6001406900,8:30 - 9:00,green
6001406900,9:00 - 9:30,green
6001406900,9:30 - 10:00,green
6001407000,10:00 - 10:30,green
6001407000,6:00 - 6:30,green
6001407000,6:30 - 7:00,green
6001407000,7:00 - 7:30,green
6001407000,7:30 - 8:00,green
6001407000,8:00 - 8:30,green
6001407000,8:30 - 9:00,green
6001407000,9:00 - 9:30,green
6001407000,9:30 - 10:00,green
6001407101,10:00 - 10:30,green
6001407101,6:00 - 6:30,green
6001407101,6:30 - 7:00,green
6001407101,7:00 - 7:30,green
6001407101,7:30 - 8:00,green
6001407101,8:00 - 8:30,green
6001407101,8:30 - 9:00,green
6001407101,9:00 - 9:30,green
6001407101,9:30 - 10:00,green
6001407102,10:00 - 10:30,green
6001407102,6:00 - 6:30,green
6001407102,6:30 - 7:00,green
6001407102,7:00 - 7:30,green
6001407102,7:30 - 8:00,green
6001407102,8:00 - 8:30,green
6001407102,8:30 - 9:00,green
6001407102,9:00 - 9:30,green
6001407102,9:30 - 10:00,green
6001407200,10:00 - 10:30,green
6001407200,6:00 - 6:30,green
6001407200,6:30 - 7:00,green
6001407200,7:00 - 7:30,lime
6001407200,7:30 - 8:00,green
6001407200,8:00 - 8:30,green
6001407200,8:30 - 9:00,green
6001407200,9:00 - 9:30,green
6001407200,9:30 - 10:00,green
6001407300,10:00 - 10:30,green
6001407300,6:00 - 6:30,green
6001407300,6:30 - 7:00,lime
6001407300,7:00 - 7:30,green
6001407300,7:30 - 8:00,lime
6001407300,8:00 - 8:30,lime
6001407300,8:30 - 9:00,lime
6001407300,9:00 - 9:30,lime
6001407300,9:30 - 10:00,green
6001407400,10:00 - 10:30,green
6001407400,6:00 - 6:30,green
6001407400,6:30 - 7:00,green
6001407400,7:00 - 7:30,green
6001407400,7:30 - 8:00,green
6001407400,8:00 - 8:30,green
6001407400,8:30 - 9:00,green
6001407400,9:00 - 9:30,green
6001407400,9:30 - 10:00,green
6001407500,10:00 - 10:30,green
6001407500,6:00 - 6:30,green
6001407500,6:30 - 7:00,green
6001407500,7:00 - 7:30,green
6001407500,7:30 - 8:00,green
6001407500,8:00 - 8:30,green
6001407500,8:30 - 9:00,green
6001407500,9:00 - 9:30,green
6001407500,9:30 - 10:00,green
6001407600,10:00 - 10:30,green
6001407600,6:00 - 6:30,green
6001407600,6:30 - 7:00,green
6001407600,7:00 - 7:30,green
6001407600,7:30 - 8:00,green
6001407600,8:00 - 8:30,green
6001407600,8:30 - 9:00,green
6001407600,9:00 - 9:30,green
6001407600,9:30 - 10:00,green
6001407700,10:00 - 10:30,green
6001407700,6:00 - 6:30,green
6001407700,6:30 - 7:00,green
6001407700,7:00 - 7:30,green
6001407700,7:30 - 8:00,green
6001407700,8:00 - 8:30,green
6001407700,8:30 - 9:00,green
6001407700,9:00 - 9:30,green
6001407700,9:30 - 10:00,green
6001407800,10:00 - 10:30,green
6001407800,6:00 - 6:30,green
6001407800,6:30 - 7:00,green
6001407800,7:00 - 7:30,green
6001407800,7:30 - 8:00,green
6001407800,8:00 - 8:30,green
6001407800,8:30 - 9:00,green
6001407800,9:00 - 9:30,green
6001407800,9:30 - 10:00,green
6001407900,10:00 - 10:30,green
6001407900,6:00 - 6:30,green
6001407900,6:30 - 7:00,green
6001407900,7:00 - 7:30,green
6001407900,7:30 - 8:00,green
6001407900,8:00 - 8:30,green
6001407900,8:30 - 9:00,green
6001407900,9:00 - 9:30,green
6001407900,9:30 - 10:00,green
6001408000,10:00 - 10:30,green
6001408000,6:00 - 6:30,green
6001408000,6:30 - 7:00,green
6001408000,7:00 - 7:30,green
6001408000,7:30 - 8:00,green
6001408000,8:00 - 8:30,green
6001408000,8:30 - 9:00,green
6001408000,9:00 - 9:30,green
6001408000,9:30 - 10:00,green
6001408100,10:00 - 10:30,green
6001408100,6:00 - 6:30,green
6001408100,6:30 - 7:00,green
6001408100,7:00 - 7:30,green
6001408100,7:30 - 8:00,green
6001408100,8:00 - 8:30,green
6001408100,8:30 - 9:00,green
6001408100,9:00 - 9:30,green
6001408100,9:30 - 10:00,green
6001408200,10:00 - 10:30,green
6001408200,6:00 - 6:30,green
6001408200,6:30 - 7:00,green
6001408200,7:00 - 7:30,green
6001408200,7:30 - 8:00,green
6001408200,8:00 - 8:30,green
6001408200,8:30 - 9:00,green
6001408200,9:00 - 9:30,green
6001408200,9:30 - 10:00,green
6001408300,10:00 - 10:30,green
6001408300,6:00 - 6:30,green
6001408300,6:30 - 7:00,green
6001408300,7:00 - 7:30,green
6001408300,7:30 - 8:00,green
6001408300,8:00 - 8:30,green
6001408300,8:30 - 9:00,green
6001408300,9:00 - 9:30,green
6001408300,9:30 - 10:00,green
6001408400,10:00 - 10:30,green
6001408400,6:00 - 6:30,green
6001408400,6:30 - 7:00,green
6001408400,7:00 - 7:30,green
6001408400,7:30 - 8:00,green
6001408400,8:00 - 8:30,green
6001408400,8:30 - 9:00,green
6001408400,9:00 - 9:30,green
6001408400,9:30 - 10:00,green
6001408500,10:00 - 10:30,green
6001408500,6:00 - 6:30,green
6001408500,6:30 - 7:00,green
6001408500,7:00 - 7:30,green
6001408500,7:30 - 8:00,green
6001408500,8:00 - 8:30,green
6001408500,8:30 - 9:00,green
6001408500,9:00 - 9:30,green
6001408500,9:30 - 10:00,green
